timestamp,hour,day_type,temperature,humidity,occupancy,current_energy,target_energy
2025-01-18 01:00,1,Weekend,24.0,69,14,160.71,128.57
2025-01-18 02:00,2,Weekend,27.2,66,16,178.99,143.19
2025-01-18 03:00,3,Weekend,28.4,65,6,212.23,169.78
2025-01-18 04:00,4,Weekend,35.4,58,23,285.13,262.32
2025-01-18 05:00,5,Weekend,35.0,56,6,207.64,166.11
2025-01-18 06:00,6,Weekend,34.9,59,17,252.87,202.3
2025-01-18 07:00,7,Weekend,34.6,62,4,210.46,168.37
2025-01-18 08:00,8,Weekend,34.3,54,12,244.9,195.92
2025-01-18 09:00,9,Weekend,32.9,64,3,191.05,152.84
2025-01-18 10:00,10,Weekend,30.8,62,21,242.09,222.72
2025-01-18 11:00,11,Weekend,27.1,60,15,173.21,138.57
2025-01-18 12:00,12,Weekend,23.8,75,20,163.93,150.82
2025-01-18 13:00,13,Weekend,21.4,80,16,162.01,129.61
2025-01-18 14:00,14,Weekend,18.3,75,25,189.09,173.96
2025-01-18 15:00,15,Weekend,16.3,79,14,149.46,119.57
2025-01-18 16:00,16,Weekend,18.0,77,5,131.7,105.36
2025-01-18 17:00,17,Weekend,13.9,90,21,201.13,185.04
2025-01-18 18:00,18,Weekend,16.4,85,3,114.11,91.29
2025-01-18 19:00,19,Weekend,14.9,85,25,185.26,170.44
2025-01-18 20:00,20,Weekend,16.2,77,7,106.44,85.15
2025-01-18 21:00,21,Weekend,17.5,74,24,203.74,187.44
2025-01-18 22:00,22,Weekend,20.2,78,21,169.81,156.23
2025-01-18 23:00,23,Weekend,20.6,78,7,149.73,119.78
2025-01-19 00:00,0,Weekend,25.3,71,28,219.74,202.16
2025-01-19 01:00,1,Weekend,26.7,64,4,165.17,132.14
2025-01-19 02:00,2,Weekend,28.1,59,18,185.8,148.64
2025-01-19 03:00,3,Weekend,26.9,61,22,166.12,152.83
2025-01-19 04:00,4,Weekend,31.9,61,7,200.09,160.07
2025-01-19 05:00,5,Weekend,32.2,61,21,250.42,230.39
2025-01-19 06:00,6,Weekend,33.8,57,25,260.23,239.41
2025-01-19 07:00,7,Weekend,32.4,55,29,245.15,225.54
2025-01-19 08:00,8,Weekend,31.9,60,26,262.72,241.7
2025-01-19 09:00,9,Weekend,29.4,62,2,170.86,136.69
2025-01-19 10:00,10,Weekend,29.1,65,16,185.36,148.29
2025-01-19 11:00,11,Weekend,25.8,69,26,212.33,195.34
2025-01-19 12:00,12,Weekend,22.3,74,6,118.0,94.4
2025-01-19 13:00,13,Weekend,25.0,66,26,230.44,212.0
2025-01-19 14:00,14,Weekend,19.3,80,26,182.76,168.14
2025-01-19 15:00,15,Weekend,17.0,82,3,94.74,75.79
2025-01-19 16:00,16,Weekend,15.9,86,8,142.76,114.21
2025-01-19 17:00,17,Weekend,13.1,78,2,122.73,98.18
2025-01-19 18:00,18,Weekend,14.7,84,23,153.56,141.28
2025-01-19 19:00,19,Weekend,12.8,80,8,145.11,116.09
2025-01-19 20:00,20,Weekend,14.9,77,9,115.0,92.0
2025-01-19 21:00,21,Weekend,16.9,76,22,171.7,157.96
2025-01-19 22:00,22,Weekend,19.5,72,15,157.54,126.03
2025-01-19 23:00,23,Weekend,20.4,80,10,155.7,124.56
2025-01-20 00:00,0,Weekday,25.3,68,18,181.69,145.35
2025-01-20 01:00,1,Weekday,31.4,57,7,168.25,134.6
2025-01-20 02:00,2,Weekday,28.8,60,19,207.49,165.99
2025-01-20 03:00,3,Weekday,30.3,66,9,187.38,149.9
2025-01-20 04:00,4,Weekday,31.2,56,5,175.47,140.38
2025-01-20 05:00,5,Weekday,34.5,52,15,250.77,200.62
2025-01-20 06:00,6,Weekday,33.0,63,7,207.98,166.38
2025-01-20 07:00,7,Weekday,33.1,60,27,285.21,262.39
2025-01-20 08:00,8,Weekday,35.8,51,56,382.76,352.14
2025-01-20 09:00,9,Weekday,33.2,58,75,423.15,389.3
2025-01-20 10:00,10,Weekday,27.6,70,80,375.87,345.8
2025-01-20 11:00,11,Weekday,27.1,71,64,375.64,345.59
2025-01-20 12:00,12,Weekday,23.2,73,84,376.4,346.29
2025-01-20 13:00,13,Weekday,21.3,74,87,385.56,354.72
2025-01-20 14:00,14,Weekday,17.5,82,65,334.76,307.98
2025-01-20 15:00,15,Weekday,16.8,78,68,290.4,267.17
2025-01-20 16:00,16,Weekday,15.4,84,62,299.14,275.21
2025-01-20 17:00,17,Weekday,13.9,81,85,369.5,339.94
2025-01-20 18:00,18,Weekday,13.0,75,53,290.45,267.21
2025-01-20 19:00,19,Weekday,16.2,82,41,252.28,232.1
2025-01-20 20:00,20,Weekday,15.4,80,49,272.59,250.78
2025-01-20 21:00,21,Weekday,15.7,76,3,136.56,109.25
2025-01-20 22:00,22,Weekday,18.2,80,2,146.64,117.31
2025-01-20 23:00,23,Weekday,22.9,67,16,157.83,126.26
2025-01-21 00:00,0,Weekday,23.2,76,4,137.14,109.71
2025-01-21 01:00,1,Weekday,26.9,69,18,207.21,165.77
2025-01-21 02:00,2,Weekday,29.4,66,14,199.51,159.61
2025-01-21 03:00,3,Weekday,29.4,67,15,206.39,165.11
2025-01-21 04:00,4,Weekday,32.3,55,9,211.93,169.54
2025-01-21 05:00,5,Weekday,35.8,54,18,274.73,219.78
2025-01-21 06:00,6,Weekday,34.8,60,17,272.45,217.96
2025-01-21 07:00,7,Weekday,36.7,56,38,363.17,334.12
2025-01-21 08:00,8,Weekday,30.1,64,59,356.98,328.42
2025-01-21 09:00,9,Weekday,29.7,61,63,366.52,337.2
2025-01-21 10:00,10,Weekday,28.8,63,81,402.45,370.25
2025-01-21 11:00,11,Weekday,28.3,61,64,335.67,308.82
2025-01-21 12:00,12,Weekday,24.3,76,92,381.59,351.06
2025-01-21 13:00,13,Weekday,21.2,72,78,368.29,338.83
2025-01-21 14:00,14,Weekday,20.8,80,80,344.78,317.2
2025-01-21 15:00,15,Weekday,18.1,75,66,310.46,285.62
2025-01-21 16:00,16,Weekday,18.6,75,71,334.85,308.06
2025-01-21 17:00,17,Weekday,15.2,78,60,276.77,254.63
2025-01-21 18:00,18,Weekday,12.9,78,41,233.82,215.11
2025-01-21 19:00,19,Weekday,14.3,80,27,177.11,162.94
2025-01-21 20:00,20,Weekday,18.8,74,48,226.24,208.14
2025-01-21 21:00,21,Weekday,14.8,80,18,174.1,139.28
2025-01-21 22:00,22,Weekday,18.3,79,15,129.23,103.38
2025-01-21 23:00,23,Weekday,19.3,77,11,150.29,120.23
2025-01-22 00:00,0,Weekday,23.1,74,10,151.98,121.58
2025-01-22 01:00,1,Weekday,28.6,62,8,181.84,145.47
2025-01-22 02:00,2,Weekday,28.9,61,12,217.41,173.93
2025-01-22 03:00,3,Weekday,30.0,63,9,202.63,162.1
2025-01-22 04:00,4,Weekday,30.9,65,13,224.52,179.62
2025-01-22 05:00,5,Weekday,34.3,58,15,238.18,190.54
2025-01-22 06:00,6,Weekday,35.2,51,19,275.42,220.34
2025-01-22 07:00,7,Weekday,35.3,55,56,363.59,334.5
2025-01-22 08:00,8,Weekday,32.4,63,39,321.22,295.52
2025-01-22 09:00,9,Weekday,29.9,67,61,367.56,338.16
2025-01-22 10:00,10,Weekday,29.3,67,61,328.29,302.03
2025-01-22 11:00,11,Weekday,26.6,70,68,349.11,321.18
2025-01-22 12:00,12,Weekday,26.0,70,79,392.23,360.85
2025-01-22 13:00,13,Weekday,21.6,66,89,377.32,347.13
2025-01-22 14:00,14,Weekday,18.7,73,60,297.38,273.59
2025-01-22 15:00,15,Weekday,14.7,85,83,375.41,345.38
2025-01-22 16:00,16,Weekday,14.2,81,77,367.77,338.35
2025-01-22 17:00,17,Weekday,14.5,86,89,383.25,352.59
2025-01-22 18:00,18,Weekday,17.3,72,22,180.61,166.16
2025-01-22 19:00,19,Weekday,14.7,73,30,227.57,209.36
2025-01-22 20:00,20,Weekday,16.2,69,55,266.0,244.72
2025-01-22 21:00,21,Weekday,17.0,74,8,137.55,110.04
2025-01-22 22:00,22,Weekday,21.0,79,11,144.57,115.66
2025-01-22 23:00,23,Weekday,21.1,77,12,138.25,110.6
2025-01-23 00:00,0,Weekday,25.8,68,6,175.12,140.1
2025-01-23 01:00,1,Weekday,29.6,58,5,181.27,145.02
2025-01-23 02:00,2,Weekday,28.9,62,15,200.32,160.26
2025-01-23 03:00,3,Weekday,33.5,58,11,232.43,185.94
2025-01-23 04:00,4,Weekday,34.4,58,7,222.59,178.07
2025-01-23 05:00,5,Weekday,34.3,57,14,250.36,200.29
2025-01-23 06:00,6,Weekday,36.4,56,14,257.91,206.33
2025-01-23 07:00,7,Weekday,35.5,53,53,361.69,332.75
2025-01-23 08:00,8,Weekday,30.8,58,40,295.32,271.69
2025-01-23 09:00,9,Weekday,31.8,56,60,365.99,336.71
2025-01-23 10:00,10,Weekday,29.5,61,94,455.47,419.03
2025-01-23 11:00,11,Weekday,25.6,69,94,428.29,394.03
2025-01-23 12:00,12,Weekday,22.2,74,83,362.02,333.06
2025-01-23 13:00,13,Weekday,21.3,75,76,352.07,323.9
2025-01-23 14:00,14,Weekday,19.4,77,86,394.29,362.75
2025-01-23 15:00,15,Weekday,17.1,79,80,384.44,353.68
2025-01-23 16:00,16,Weekday,14.3,85,64,310.13,285.32
2025-01-23 17:00,17,Weekday,12.6,75,91,391.82,360.47
2025-01-23 18:00,18,Weekday,12.6,81,55,276.07,253.98
2025-01-23 19:00,19,Weekday,16.4,78,30,220.12,202.51
2025-01-23 20:00,20,Weekday,17.1,76,36,234.22,215.48
2025-01-23 21:00,21,Weekday,19.2,76,14,161.88,129.5
2025-01-23 22:00,22,Weekday,18.7,80,9,155.9,124.72
2025-01-23 23:00,23,Weekday,17.0,81,15,152.06,121.65
2025-01-24 00:00,0,Weekday,26.9,65,19,214.48,171.58
2025-01-24 01:00,1,Weekday,28.2,70,11,206.22,164.98
2025-01-24 02:00,2,Weekday,28.1,68,13,206.1,164.88
2025-01-24 03:00,3,Weekday,31.8,65,8,184.81,147.85
2025-01-24 04:00,4,Weekday,33.3,56,16,252.86,202.29
2025-01-24 05:00,5,Weekday,35.4,57,2,233.25,186.6
2025-01-24 06:00,6,Weekday,36.3,52,9,259.83,207.86
2025-01-24 07:00,7,Weekday,32.0,59,50,325.77,299.71
2025-01-24 08:00,8,Weekday,34.3,65,22,257.66,237.05
2025-01-24 09:00,9,Weekday,31.6,63,93,473.86,435.95
2025-01-24 10:00,10,Weekday,28.8,61,61,326.43,300.32
2025-01-24 11:00,11,Weekday,25.4,71,62,314.29,289.15
2025-01-24 12:00,12,Weekday,25.7,69,88,375.44,345.4
2025-01-24 13:00,13,Weekday,21.8,66,72,354.05,325.73
2025-01-24 14:00,14,Weekday,14.5,82,84,399.01,367.09
2025-01-24 15:00,15,Weekday,18.8,71,79,368.73,339.23
2025-01-24 16:00,16,Weekday,14.2,77,87,388.86,357.75
2025-01-24 17:00,17,Weekday,11.7,86,63,301.37,277.26
2025-01-24 18:00,18,Weekday,12.3,82,37,216.54,199.22
2025-01-24 19:00,19,Weekday,15.7,82,34,235.95,217.07
2025-01-24 20:00,20,Weekday,14.8,81,41,255.38,234.95
2025-01-24 21:00,21,Weekday,15.6,79,12,158.24,126.59
2025-01-24 22:00,22,Weekday,18.3,80,10,153.94,123.15
2025-01-24 23:00,23,Weekday,21.7,65,14,144.16,115.33
2025-01-25 00:00,0,Weekend,23.9,78,25,218.53,201.05
2025-01-25 01:00,1,Weekend,24.6,65,25,205.96,189.48
2025-01-25 02:00,2,Weekend,30.4,67,22,238.53,219.45
2025-01-25 03:00,3,Weekend,31.4,61,10,204.93,163.94
2025-01-25 04:00,4,Weekend,29.0,63,13,197.9,158.32
2025-01-25 05:00,5,Weekend,35.3,54,17,243.09,194.47
2025-01-25 06:00,6,Weekend,34.3,52,13,265.72,212.58
2025-01-25 07:00,7,Weekend,32.7,58,10,251.16,200.93
2025-01-25 08:00,8,Weekend,34.4,59,25,288.29,265.23
2025-01-25 09:00,9,Weekend,30.8,58,5,206.28,165.02
2025-01-25 10:00,10,Weekend,29.2,62,13,237.61,190.09
2025-01-25 11:00,11,Weekend,25.1,65,22,173.61,159.72
2025-01-25 12:00,12,Weekend,24.8,71,26,190.51,175.27
2025-01-25 13:00,13,Weekend,21.6,71,11,138.08,110.46
2025-01-25 14:00,14,Weekend,17.7,82,26,194.18,178.65
2025-01-25 15:00,15,Weekend,17.6,83,12,147.74,118.19
2025-01-25 16:00,16,Weekend,16.4,81,24,198.58,182.69
2025-01-25 17:00,17,Weekend,14.4,78,28,206.04,189.56
2025-01-25 18:00,18,Weekend,13.6,83,16,182.71,146.17
2025-01-25 19:00,19,Weekend,13.2,85,27,182.6,167.99
2025-01-25 20:00,20,Weekend,15.6,80,13,161.6,129.28
2025-01-25 21:00,21,Weekend,17.3,74,26,188.01,172.97
2025-01-25 22:00,22,Weekend,18.4,76,28,192.85,177.42
2025-01-25 23:00,23,Weekend,20.2,71,29,206.36,189.85
2025-01-26 00:00,0,Weekend,24.0,70,13,140.1,112.08
2025-01-26 01:00,1,Weekend,25.7,71,13,176.38,141.1
2025-01-26 02:00,2,Weekend,29.6,68,26,247.69,227.87
2025-01-26 03:00,3,Weekend,30.5,66,9,206.76,165.41
2025-01-26 04:00,4,Weekend,32.3,61,16,249.21,199.37
2025-01-26 05:00,5,Weekend,33.5,63,10,242.71,194.17
2025-01-26 06:00,6,Weekend,32.4,59,19,244.77,195.82
2025-01-26 07:00,7,Weekend,34.5,59,16,249.78,199.82
2025-01-26 08:00,8,Weekend,32.4,58,15,229.49,183.59
2025-01-26 09:00,9,Weekend,33.1,58,11,206.09,164.87
2025-01-26 10:00,10,Weekend,28.7,59,4,176.32,141.06
2025-01-26 11:00,11,Weekend,27.1,63,29,236.45,217.53
2025-01-26 12:00,12,Weekend,21.6,74,5,165.36,132.29
2025-01-26 13:00,13,Weekend,19.4,72,24,211.75,194.81
2025-01-26 14:00,14,Weekend,19.0,78,18,172.73,138.18
2025-01-26 15:00,15,Weekend,15.1,83,5,115.6,92.48
2025-01-26 16:00,16,Weekend,16.2,81,8,161.07,128.86
2025-01-26 17:00,17,Weekend,14.9,83,5,131.89,105.51
2025-01-26 18:00,18,Weekend,13.3,84,11,173.81,139.05
2025-01-26 19:00,19,Weekend,14.4,79,23,188.01,172.97
2025-01-26 20:00,20,Weekend,20.6,68,4,165.85,132.68
2025-01-26 21:00,21,Weekend,16.5,79,21,185.26,170.44
2025-01-26 22:00,22,Weekend,16.4,77,18,192.67,154.14
2025-01-26 23:00,23,Weekend,18.5,71,19,187.96,150.37
2025-01-27 00:00,0,Weekday,24.7,71,14,174.22,139.38
2025-01-27 01:00,1,Weekday,25.3,68,10,169.17,135.34
2025-01-27 02:00,2,Weekday,26.1,74,12,186.69,149.35
2025-01-27 03:00,3,Weekday,30.4,65,14,208.84,167.07
2025-01-27 04:00,4,Weekday,32.2,64,8,219.53,175.62
2025-01-27 05:00,5,Weekday,34.5,51,16,255.2,204.16
2025-01-27 06:00,6,Weekday,33.2,54,9,215.11,172.09
2025-01-27 07:00,7,Weekday,34.3,47,46,343.38,315.91
2025-01-27 08:00,8,Weekday,34.0,60,43,344.88,317.29
2025-01-27 09:00,9,Weekday,30.4,62,93,465.99,428.71
2025-01-27 10:00,10,Weekday,28.7,67,82,428.64,394.35
2025-01-27 11:00,11,Weekday,30.2,59,65,349.25,321.31
2025-01-27 12:00,12,Weekday,25.0,64,79,374.99,344.99
2025-01-27 13:00,13,Weekday,22.1,75,82,369.54,339.98
2025-01-27 14:00,14,Weekday,17.7,73,84,366.62,337.29
2025-01-27 15:00,15,Weekday,15.7,85,95,379.2,348.86
2025-01-27 16:00,16,Weekday,15.5,76,75,332.54,305.94
2025-01-27 17:00,17,Weekday,15.1,83,68,303.07,278.82
2025-01-27 18:00,18,Weekday,15.0,74,41,258.78,238.08
2025-01-27 19:00,19,Weekday,12.8,89,40,244.68,225.11
2025-01-27 20:00,20,Weekday,13.5,81,44,247.88,228.05
2025-01-27 21:00,21,Weekday,17.3,76,8,158.13,126.5
2025-01-27 22:00,22,Weekday,18.2,79,3,109.51,87.61
2025-01-27 23:00,23,Weekday,19.6,76,4,125.27,100.22
2025-01-28 00:00,0,Weekday,25.0,69,17,143.13,114.5
2025-01-28 01:00,1,Weekday,26.5,57,16,190.16,152.13
2025-01-28 02:00,2,Weekday,28.6,64,5,149.03,119.22
2025-01-28 03:00,3,Weekday,30.5,64,7,193.75,155.0
2025-01-28 04:00,4,Weekday,32.4,52,2,199.51,159.61
2025-01-28 05:00,5,Weekday,33.2,53,5,223.82,179.06
2025-01-28 06:00,6,Weekday,33.7,56,6,216.01,172.81
2025-01-28 07:00,7,Weekday,33.8,56,35,297.06,273.3
2025-01-28 08:00,8,Weekday,31.2,56,31,289.35,266.2
2025-01-28 09:00,9,Weekday,28.8,68,92,431.62,397.09
2025-01-28 10:00,10,Weekday,28.2,58,64,328.85,302.54
2025-01-28 11:00,11,Weekday,28.4,62,61,319.45,293.89
2025-01-28 12:00,12,Weekday,26.1,72,92,395.02,363.42
2025-01-28 13:00,13,Weekday,22.2,74,78,374.03,344.11
2025-01-28 14:00,14,Weekday,17.6,73,79,362.16,333.19
2025-01-28 15:00,15,Weekday,16.9,80,85,374.36,344.41
2025-01-28 16:00,16,Weekday,17.6,75,61,293.36,269.89
2025-01-28 17:00,17,Weekday,16.9,75,86,378.55,348.27
2025-01-28 18:00,18,Weekday,13.9,76,22,172.17,158.4
2025-01-28 19:00,19,Weekday,12.8,80,29,213.54,196.46
2025-01-28 20:00,20,Weekday,15.2,77,58,287.98,264.94
2025-01-28 21:00,21,Weekday,19.7,69,4,144.45,115.56
2025-01-28 22:00,22,Weekday,17.6,83,3,104.17,83.34
2025-01-28 23:00,23,Weekday,24.6,72,17,213.66,170.93
2025-01-29 00:00,0,Weekday,23.7,71,3,153.96,123.17
2025-01-29 01:00,1,Weekday,27.7,64,14,190.95,152.76
2025-01-29 02:00,2,Weekday,29.1,66,5,187.17,149.74
2025-01-29 03:00,3,Weekday,33.3,58,7,212.78,170.22
2025-01-29 04:00,4,Weekday,33.2,60,4,206.41,165.13
2025-01-29 05:00,5,Weekday,35.7,63,18,275.7,220.56
2025-01-29 06:00,6,Weekday,33.2,60,19,255.01,204.01
2025-01-29 07:00,7,Weekday,33.3,54,51,319.24,293.7
2025-01-29 08:00,8,Weekday,31.8,61,52,345.9,318.23
2025-01-29 09:00,9,Weekday,31.8,58,72,418.29,384.83
2025-01-29 10:00,10,Weekday,30.5,59,60,331.36,304.85
2025-01-29 11:00,11,Weekday,26.1,70,84,382.97,352.33
2025-01-29 12:00,12,Weekday,24.5,72,92,396.54,364.82
2025-01-29 13:00,13,Weekday,23.6,65,95,406.7,374.16
2025-01-29 14:00,14,Weekday,18.3,69,74,331.64,305.11
2025-01-29 15:00,15,Weekday,16.9,76,83,390.65,359.4
2025-01-29 16:00,16,Weekday,17.6,78,60,312.13,287.16
2025-01-29 17:00,17,Weekday,15.2,79,78,344.82,317.23
2025-01-29 18:00,18,Weekday,13.8,85,23,164.66,151.49
2025-01-29 19:00,19,Weekday,14.9,78,43,264.08,242.95
2025-01-29 20:00,20,Weekday,16.2,81,51,252.21,232.03
2025-01-29 21:00,21,Weekday,19.1,72,8,127.62,102.1
2025-01-29 22:00,22,Weekday,19.5,66,10,154.26,123.41
2025-01-29 23:00,23,Weekday,21.7,74,13,168.1,134.48
2025-01-30 00:00,0,Weekday,24.7,65,10,163.93,131.14
2025-01-30 01:00,1,Weekday,25.2,57,16,171.35,137.08
2025-01-30 02:00,2,Weekday,29.1,68,9,177.66,142.13
2025-01-30 03:00,3,Weekday,32.5,55,2,167.26,133.81
2025-01-30 04:00,4,Weekday,34.3,64,11,231.58,185.26
2025-01-30 05:00,5,Weekday,33.2,53,12,221.13,176.9
2025-01-30 06:00,6,Weekday,34.7,63,16,253.01,202.41
2025-01-30 07:00,7,Weekday,34.0,63,52,321.04,295.36
2025-01-30 08:00,8,Weekday,34.9,54,29,284.93,262.14
2025-01-30 09:00,9,Weekday,29.5,64,72,393.86,362.35
2025-01-30 10:00,10,Weekday,28.9,71,72,373.67,343.78
2025-01-30 11:00,11,Weekday,27.7,61,83,408.37,375.7
2025-01-30 12:00,12,Weekday,25.1,73,64,328.86,302.55
2025-01-30 13:00,13,Weekday,23.4,67,84,397.64,365.83
2025-01-30 14:00,14,Weekday,21.2,77,88,388.21,357.15
2025-01-30 15:00,15,Weekday,19.6,79,60,298.51,274.63
2025-01-30 16:00,16,Weekday,13.4,81,66,306.0,281.52
2025-01-30 17:00,17,Weekday,14.2,78,89,376.9,346.75
2025-01-30 18:00,18,Weekday,13.6,86,27,208.44,191.76
2025-01-30 19:00,19,Weekday,14.4,82,47,261.51,240.59
2025-01-30 20:00,20,Weekday,17.1,76,37,202.85,186.62
2025-01-30 21:00,21,Weekday,17.9,72,4,109.94,87.95
2025-01-30 22:00,22,Weekday,21.6,71,5,154.34,123.47
2025-01-30 23:00,23,Weekday,22.9,72,12,160.58,128.46
2025-01-31 00:00,0,Weekday,24.4,75,10,174.15,139.32
2025-01-31 01:00,1,Weekday,27.2,71,14,170.66,136.53
2025-01-31 02:00,2,Weekday,27.8,71,18,185.93,148.74
2025-01-31 03:00,3,Weekday,33.0,60,7,216.27,173.02
2025-01-31 04:00,4,Weekday,34.9,55,4,221.26,177.01
2025-01-31 05:00,5,Weekday,35.4,53,11,218.7,174.96
2025-01-31 06:00,6,Weekday,32.7,56,12,209.26,167.41
2025-01-31 07:00,7,Weekday,32.5,63,21,248.65,228.76
2025-01-31 08:00,8,Weekday,31.3,67,30,276.06,253.98
2025-01-31 09:00,9,Weekday,32.6,65,91,429.3,394.96
2025-01-31 10:00,10,Weekday,29.3,65,62,330.77,304.31
2025-01-31 11:00,11,Weekday,25.2,61,87,386.19,355.29
2025-01-31 12:00,12,Weekday,21.7,75,86,393.67,362.18
2025-01-31 13:00,13,Weekday,22.2,73,63,308.58,283.89
2025-01-31 14:00,14,Weekday,19.4,73,83,353.87,325.56
2025-01-31 15:00,15,Weekday,14.0,75,60,296.11,272.42
2025-01-31 16:00,16,Weekday,16.8,80,80,354.67,326.3
2025-01-31 17:00,17,Weekday,16.5,86,88,373.15,343.3
2025-01-31 18:00,18,Weekday,13.3,85,37,220.39,202.76
2025-01-31 19:00,19,Weekday,14.5,84,46,267.19,245.81
2025-01-31 20:00,20,Weekday,15.3,79,29,180.63,166.18
2025-01-31 21:00,21,Weekday,17.9,82,14,153.04,122.43
2025-01-31 22:00,22,Weekday,17.5,82,12,156.53,125.22
2025-01-31 23:00,23,Weekday,19.7,74,4,141.9,113.52
2025-02-01 00:00,0,Weekend,23.0,70,11,173.19,138.55
2025-02-01 01:00,1,Weekend,27.8,62,3,182.39,145.91
2025-02-01 02:00,2,Weekend,30.6,62,21,213.5,196.42
2025-02-01 03:00,3,Weekend,29.0,58,29,249.12,229.19
2025-02-01 04:00,4,Weekend,32.2,48,20,243.79,224.29
2025-02-01 05:00,5,Weekend,35.3,54,7,233.25,186.6
2025-02-01 06:00,6,Weekend,33.3,63,12,233.43,186.74
2025-02-01 07:00,7,Weekend,34.6,61,24,292.96,269.52
2025-02-01 08:00,8,Weekend,32.8,56,10,231.65,185.32
2025-02-01 09:00,9,Weekend,32.0,62,2,176.8,141.44
2025-02-01 10:00,10,Weekend,27.0,75,23,210.31,193.49
2025-02-01 11:00,11,Weekend,24.7,65,9,198.53,158.82
2025-02-01 12:00,12,Weekend,24.4,64,14,170.99,136.79
2025-02-01 13:00,13,Weekend,21.1,71,27,204.74,188.36
2025-02-01 14:00,14,Weekend,17.8,76,12,169.97,135.98
2025-02-01 15:00,15,Weekend,17.3,81,17,195.66,156.53
2025-02-01 16:00,16,Weekend,16.3,76,17,184.43,147.54
2025-02-01 17:00,17,Weekend,13.4,80,4,122.45,97.96
2025-02-01 18:00,18,Weekend,14.4,81,18,191.89,153.51
2025-02-01 19:00,19,Weekend,14.2,79,15,162.05,129.64
2025-02-01 20:00,20,Weekend,17.8,73,24,187.13,172.16
2025-02-01 21:00,21,Weekend,17.9,74,15,162.33,129.86
2025-02-01 22:00,22,Weekend,18.9,71,13,157.33,125.86
2025-02-01 23:00,23,Weekend,20.3,74,21,190.19,174.97
2025-02-02 00:00,0,Weekend,23.4,68,25,176.15,162.06
2025-02-02 01:00,1,Weekend,27.5,64,25,214.3,197.16
2025-02-02 02:00,2,Weekend,27.0,62,18,200.99,160.79
2025-02-02 03:00,3,Weekend,31.5,60,7,188.27,150.62
2025-02-02 04:00,4,Weekend,33.9,64,24,270.06,248.46
2025-02-02 05:00,5,Weekend,31.8,55,11,215.67,172.54
2025-02-02 06:00,6,Weekend,33.8,62,4,209.79,167.83
2025-02-02 07:00,7,Weekend,33.9,57,24,261.67,240.74
2025-02-02 08:00,8,Weekend,31.9,56,10,216.47,173.18
2025-02-02 09:00,9,Weekend,31.1,59,18,242.89,194.31
2025-02-02 10:00,10,Weekend,28.6,67,24,228.07,209.82
2025-02-02 11:00,11,Weekend,24.5,72,17,204.35,163.48
2025-02-02 12:00,12,Weekend,23.4,74,7,136.9,109.52
2025-02-02 13:00,13,Weekend,23.0,68,24,217.35,199.96
2025-02-02 14:00,14,Weekend,19.4,70,9,141.73,113.38
2025-02-02 15:00,15,Weekend,21.0,74,23,166.25,152.95
2025-02-02 16:00,16,Weekend,14.0,85,26,201.49,185.37
2025-02-02 17:00,17,Weekend,14.0,83,4,125.54,100.43
2025-02-02 18:00,18,Weekend,16.1,86,23,158.34,145.67
2025-02-02 19:00,19,Weekend,15.7,84,7,133.3,106.64
2025-02-02 20:00,20,Weekend,14.9,83,4,139.79,111.83
2025-02-02 21:00,21,Weekend,19.4,77,6,123.33,98.66
2025-02-02 22:00,22,Weekend,19.2,69,10,187.94,150.35
2025-02-02 23:00,23,Weekend,22.3,74,5,153.43,122.74
2025-02-03 00:00,0,Weekday,22.8,67,14,141.27,113.02
2025-02-03 01:00,1,Weekday,27.0,62,9,160.98,128.78
2025-02-03 02:00,2,Weekday,28.9,67,16,231.07,184.86
2025-02-03 03:00,3,Weekday,30.8,67,17,234.51,187.61
2025-02-03 04:00,4,Weekday,33.2,59,18,269.52,215.62
2025-02-03 05:00,5,Weekday,32.4,57,19,227.55,182.04
2025-02-03 06:00,6,Weekday,35.1,52,9,258.82,207.06
2025-02-03 07:00,7,Weekday,33.4,53,42,333.39,306.72
2025-02-03 08:00,8,Weekday,32.2,61,28,268.92,247.41
2025-02-03 09:00,9,Weekday,30.4,60,68,344.5,316.94
2025-02-03 10:00,10,Weekday,29.3,65,73,362.59,333.58
2025-02-03 11:00,11,Weekday,27.3,73,70,369.36,339.81
2025-02-03 12:00,12,Weekday,25.1,64,92,415.94,382.66
2025-02-03 13:00,13,Weekday,21.6,67,65,299.14,275.21
2025-02-03 14:00,14,Weekday,17.9,80,67,318.08,292.63
2025-02-03 15:00,15,Weekday,16.8,80,61,305.94,281.46
2025-02-03 16:00,16,Weekday,17.9,81,87,371.87,342.12
2025-02-03 17:00,17,Weekday,13.0,85,63,305.32,280.89
2025-02-03 18:00,18,Weekday,15.5,84,55,268.68,247.19
2025-02-03 19:00,19,Weekday,12.4,87,59,290.18,266.97
2025-02-03 20:00,20,Weekday,15.4,81,37,210.17,193.36
2025-02-03 21:00,21,Weekday,16.6,82,10,135.2,108.16
2025-02-03 22:00,22,Weekday,20.3,74,15,145.3,116.24
2025-02-03 23:00,23,Weekday,22.7,68,4,126.8,101.44
2025-02-04 00:00,0,Weekday,23.7,76,17,165.08,132.06
2025-02-04 01:00,1,Weekday,27.5,69,16,192.45,153.96
2025-02-04 02:00,2,Weekday,28.6,66,13,179.23,143.38
